product_key,product_id,product_name,category,sub_category
9429,OFF-NOV-10004585,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
9430,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art
9431,OFF-ACC-10001028,"Accos Push Pins, Metal",Office Supplies,Fasteners
9432,OFF-FA-10003034,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners
9433,OFF-FA-10004516,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners
9434,OFF-PA-10003027,"Enermax Message Books, Premium",Office Supplies,Paper
9435,OFF-PA-10002365,Xerox 1967,Office Supplies,Paper
9436,OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art
9437,OFF-EAT-10000854,"Eaton Parchment Paper, Recycled",Office Supplies,Paper
9438,OFF-FA-10002652,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners
9439,OFF-EN-10004840,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes
9440,OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes
9441,FUR-FU-10000813,"Tenex Door Stop, Durable",Furniture,Furnishings
9442,TEC-PH-10001845,"Apple Speaker Phone, VoIP",Technology,Phones
9443,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper
9444,TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones
9445,OFF-LA-10003372,"Smead Round Labels, Alphabetical",Office Supplies,Labels
9446,OFF-SU-10004115,Acme Stainless Steel Office Snips,Office Supplies,Supplies
9447,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders
9448,OFF-BI-10000821,"Acco Hole Reinforcements, Durable",Office Supplies,Binders
9449,OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper
9450,FUR-DEF-10001477,"Deflect-O Door Stop, Erganomic",Furniture,Furnishings
9451,OFF-ENE-10003314,"Enermax Parchment Paper, Recycled",Office Supplies,Paper
9452,OFF-LA-10002596,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels
9453,OFF-LA-10001641,Avery 518,Office Supplies,Labels
9454,OFF-PA-10002262,Xerox 192,Office Supplies,Paper
9455,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes
9456,OFF-LA-10003327,"Hon Legal Exhibit Labels, Adjustable",Office Supplies,Labels
9457,OFF-LA-10004972,"Avery File Folder Labels, 5000 Label Set",Office Supplies,Labels
9458,OFF-LA-10000220,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels
9459,TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories
9460,OFF-LA-10000248,Avery 52,Office Supplies,Labels
9461,FUR-ELD-10003843,"Eldon Photo Frame, Black",Furniture,Furnishings
9462,OFF-PA-10000223,Xerox 2000,Office Supplies,Paper
9463,OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper
9464,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders
9465,OFF-AR-10001338,"Boston Canvas, Easy-Erase",Office Supplies,Art
9466,OFF-LA-10002353,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
9467,OFF-PA-10001421,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper
9468,OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners
9469,OFF-LA-10002625,"Harbour Creations Round Labels, Adjustable",Office Supplies,Labels
9470,OFF-LA-10002559,"Smead File Folder Labels, Alphabetical",Office Supplies,Labels
9471,OFF-FA-10003415,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners
9472,OFF-BI-10001286,"Ibico Hole Reinforcements, Durable",Office Supplies,Binders
9473,OFF-BI-10000787,"Acco Hole Reinforcements, Economy",Office Supplies,Binders
9474,OFF-LA-10000483,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels
9475,OFF-ACC-10000218,"Acco Hole Reinforcements, Durable",Office Supplies,Binders
9476,OFF-FA-10001670,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners
9477,OFF-PA-10001293,Xerox 1946,Office Supplies,Paper
9478,OFF-FA-10003021,Staples,Office Supplies,Fasteners
9479,OFF-EN-10004470,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes
9480,OFF-FA-10003144,"Stockwell Clamps, Metal",Office Supplies,Fasteners
9481,OFF-LA-10004859,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
9482,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels
9483,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes
9484,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings
9485,OFF-STO-10004841,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
9486,TEC-AC-10003400,"Memorex Flash Drive, USB",Technology,Accessories
9487,OFF-ST-10004326,"Rogers Box, Single Width",Office Supplies,Storage
9488,OFF-FA-10002045,"Accos Rubber Bands, Metal",Office Supplies,Fasteners
9489,OFF-FA-10003615,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners
9490,OFF-FA-10003685,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners
9491,OFF-BI-10001407,"Acco Binder Covers, Recycled",Office Supplies,Binders
9492,OFF-FA-10002890,"Accos Staples, Bulk Pack",Office Supplies,Fasteners
9493,OFF-AR-10001117,"Stanley Pens, Blue",Office Supplies,Art
9494,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings
9495,OFF-KRA-10002085,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes
9496,OFF-ELI-10003004,"Elite Ruler, Easy Grip",Office Supplies,Supplies
9497,OFF-LA-10003090,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels
9498,OFF-AVE-10004570,"Avery Binder Covers, Economy",Office Supplies,Binders
9499,OFF-LA-10004487,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels
9500,OFF-BI-10003090,"Avery Binder Covers, Clear",Office Supplies,Binders
9501,OFF-AR-10002280,Staples,Office Supplies,Art
9502,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes
9503,OFF-JIF-10003842,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes
9504,OFF-BI-10003999,"Avery Hole Reinforcements, Clear",Office Supplies,Binders
9505,OFF-LA-10003778,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels
9506,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables
9507,OFF-AVE-10000065,"Avery Removable Labels, Alphabetical",Office Supplies,Labels
9508,OFF-FA-10001776,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners
9509,OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances
9510,OFF-FA-10000735,Staples,Office Supplies,Fasteners
9511,FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings
9512,OFF-HON-10002456,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
9513,FUR-FU-10001008,"Rubbermaid Light Bulb, Durable",Furniture,Furnishings
9514,OFF-FA-10003716,"OIC Rubber Bands, Metal",Office Supplies,Fasteners
9515,OFF-PA-10000030,"Eaton Parchment Paper, Recycled",Office Supplies,Paper
9516,OFF-LA-10004689,Avery 512,Office Supplies,Labels
9517,OFF-LA-10002088,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels
9518,OFF-LA-10001764,"Avery Round Labels, Adjustable",Office Supplies,Labels
9519,OFF-AR-10000706,"Sanford Highlighters, Fluorescent",Office Supplies,Art
9520,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper
9521,OFF-NOV-10001753,"Novimex Round Labels, Alphabetical",Office Supplies,Labels
9522,OFF-EN-10003668,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes
9523,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders
9524,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders
9525,OFF-FA-10004586,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners
9526,OFF-PA-10000354,"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper
9527,FUR-FU-10003717,"Deflect-O Light Bulb, Black",Furniture,Furnishings
9528,OFF-EN-10000096,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes
9529,OFF-LA-10004345,Avery 493,Office Supplies,Labels
9530,OFF-EN-10002226,"Jiffy Clasp Envelope, Recycled",Office Supplies,Envelopes
9531,OFF-AR-10003028,"Binney & Smith Highlighters, Blue",Office Supplies,Art
9532,OFF-AR-10000127,Newell 321,Office Supplies,Art
9533,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders
9534,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies
9535,OFF-ACC-10004713,"Accos Staples, Assorted Sizes",Office Supplies,Fasteners
9536,OFF-OIC-10002160,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners
9537,OFF-KRA-10004624,"Kraft Peel and Seal, Set of 50",Office Supplies,Envelopes
9538,OFF-LA-10002258,"Smead File Folder Labels, Adjustable",Office Supplies,Labels
9539,OFF-LA-10002943,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,Labels
9540,OFF-PA-10001302,"Eaton Memo Slips, Recycled",Office Supplies,Paper
9541,OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes
9542,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art
9543,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels
9544,OFF-ACC-10004430,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners
9545,OFF-FA-10001359,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
9546,OFF-FA-10004243,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners
9547,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes
9548,OFF-HOO-10003246,"Hoover Blender, Black",Office Supplies,Appliances
9549,OFF-LA-10000767,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
9550,OFF-FA-10000720,"Advantus Rubber Bands, Bulk Pack",Office Supplies,Fasteners
9551,OFF-BI-10003181,"Ibico Binder Covers, Recycled",Office Supplies,Binders
9552,OFF-HON-10001783,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels
9553,FUR-FU-10000342,"Deflect-O Light Bulb, Durable",Furniture,Furnishings
9554,OFF-BI-10002126,"Wilson Jones Index Tab, Clear",Office Supplies,Binders
9555,OFF-LA-10001803,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels
9556,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper
9557,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings
9558,OFF-LA-10000477,"Smead Round Labels, Alphabetical",Office Supplies,Labels
9559,OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders
9560,OFF-ACM-10000671,"Acme Ruler, Steel",Office Supplies,Supplies
9561,OFF-FA-10001832,"Accos Rubber Bands, Metal",Office Supplies,Fasteners
9562,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
9563,OFF-BI-10004275,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders
9564,OFF-LA-10002598,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels
9565,OFF-LA-10002651,"Novimex Round Labels, Adjustable",Office Supplies,Labels
9566,OFF-AVE-10000432,"Avery Index Tab, Clear",Office Supplies,Binders
9567,OFF-AR-10003551,"Sanford Pens, Water Color",Office Supplies,Art
9568,OFF-LA-10001633,"Novimex File Folder Labels, 5000 Label Set",Office Supplies,Labels
9569,OFF-LA-10000634,Avery 509,Office Supplies,Labels
9570,OFF-PA-10004610,Xerox 1900,Office Supplies,Paper
9571,OFF-FA-10003399,"Accos Paper Clips, Metal",Office Supplies,Fasteners
9572,OFF-FA-10004503,"Accos Staples, Assorted Sizes",Office Supplies,Fasteners
9573,OFF-PA-10002352,"Eaton Parchment Paper, Premium",Office Supplies,Paper
9574,OFF-EN-10002427,"Ames Manila Envelope, Recycled",Office Supplies,Envelopes
9575,OFF-ST-10001832,"Eldon Box, Blue",Office Supplies,Storage
9576,OFF-AR-10001315,Newell 310,Office Supplies,Art
9577,OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances
9578,FUR-BUS-10001876,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases
9579,OFF-WIL-10002593,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders
9580,OFF-BI-10002796,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders
9581,OFF-EN-10002046,"Kraft Manila Envelope, Set of 50",Office Supplies,Envelopes
9582,OFF-FA-10001838,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners
9583,OFF-PA-10004174,"Enermax Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
9584,OFF-BI-10001885,"Avery Binder Covers, Economy",Office Supplies,Binders
9585,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders
9586,OFF-STO-10000128,"Stockwell Push Pins, Metal",Office Supplies,Fasteners
9587,OFF-KRA-10002441,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes
9588,OFF-EN-10003071,"Kraft Clasp Envelope, Security-Tint",Office Supplies,Envelopes
9589,OFF-LA-10000121,Avery 48,Office Supplies,Labels
9590,OFF-LA-10004093,Avery 486,Office Supplies,Labels
9591,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners
9592,OFF-ELD-10001293,"Eldon Box, Wire Frame",Office Supplies,Storage
9593,FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings
9594,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper
9595,TEC-AC-10002607,"Enermax Mouse, USB",Technology,Accessories
9596,OFF-PA-10000420,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
9597,FUR-FU-10004907,"Advantus Light Bulb, Durable",Furniture,Furnishings
9598,OFF-SU-10004373,"Kleencut Scissors, Steel",Office Supplies,Supplies
9599,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders
9600,OFF-AP-10001587,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances
9601,OFF-BI-10002281,"Ibico Binder Covers, Clear",Office Supplies,Binders
9602,OFF-LA-10002787,Avery 480,Office Supplies,Labels
9603,OFF-PA-10001826,Xerox 207,Office Supplies,Paper
9604,OFF-OIC-10000855,"OIC Thumb Tacks, Metal",Office Supplies,Fasteners
9605,FUR-FU-10001324,"Deflect-O Clock, Duo Pack",Furniture,Furnishings
9606,OFF-FA-10002393,"Accos Push Pins, Bulk Pack",Office Supplies,Fasteners
9607,OFF-LA-10004166,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
9608,OFF-LA-10000443,Avery 501,Office Supplies,Labels
9609,OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art
9610,OFF-FA-10001337,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners
9611,OFF-AR-10001696,"Binney & Smith Pens, Water Color",Office Supplies,Art
9612,OFF-LA-10001067,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
9613,OFF-EN-10003853,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes
9614,OFF-SME-10004519,"Smead Removable Labels, Adjustable",Office Supplies,Labels
9615,OFF-KLE-10000527,"Kleencut Scissors, High Speed",Office Supplies,Supplies
9616,OFF-PA-10002586,Xerox 1970,Office Supplies,Paper
9617,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners
9618,OFF-LA-10000927,"Hon Shipping Labels, Adjustable",Office Supplies,Labels
9619,OFF-BI-10002523,"Wilson Jones Index Tab, Economy",Office Supplies,Binders
9620,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders
9621,OFF-AR-10000246,Newell 318,Office Supplies,Art
9622,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners
9623,OFF-AR-10004790,Staples,Office Supplies,Art
9624,OFF-STO-10000753,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners
9625,OFF-BI-10002193,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders
9626,OFF-LA-10003058,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels
9627,OFF-PA-10002105,Xerox 223,Office Supplies,Paper
9628,OFF-EN-10001415,Staples,Office Supplies,Envelopes
9629,OFF-LA-10004484,Avery 476,Office Supplies,Labels
9630,OFF-NOV-10002610,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels
9631,OFF-LA-10002015,"Hon Round Labels, Alphabetical",Office Supplies,Labels
9632,OFF-LA-10000216,"Novimex Round Labels, Alphabetical",Office Supplies,Labels
9633,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings
9634,OFF-AR-10001246,Newell 317,Office Supplies,Art
9635,OFF-GLO-10001688,"GlobeWeis Manila Envelope, Recycled",Office Supplies,Envelopes
9636,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories
9637,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders
9638,OFF-PA-10000289,Xerox 213,Office Supplies,Paper
9639,OFF-OIC-10002625,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners
9640,OFF-AME-10003180,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes
9641,OFF-LA-10001028,"Hon Removable Labels, Adjustable",Office Supplies,Labels
9642,OFF-EN-10001621,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes
9643,OFF-STO-10000631,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners
9644,OFF-FA-10000196,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners
9645,OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders
9646,OFF-SME-10000880,"Smead Box, Blue",Office Supplies,Storage
9647,OFF-ACC-10004748,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners
9648,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art
9649,OFF-PA-10001243,Xerox 1983,Office Supplies,Paper
9650,OFF-ST-10004141,"Rogers Folders, Wire Frame",Office Supplies,Storage
9651,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art
9652,OFF-AR-10003532,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,Art
9653,OFF-GRE-10001814,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
9654,OFF-LA-10004933,"Harbour Creations Shipping Labels, Adjustable",Office Supplies,Labels
9655,OFF-SU-10003973,"Elite Trimmer, Easy Grip",Office Supplies,Supplies
9656,OFF-FA-10004108,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners
9657,OFF-LA-10001930,"Hon Removable Labels, Adjustable",Office Supplies,Labels
9658,OFF-LA-10004877,"Hon Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
9659,OFF-BI-10003240,"Ibico Binding Machine, Economy",Office Supplies,Binders
9660,OFF-HAR-10001531,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
9661,OFF-FA-10001577,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners
9662,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories
9663,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings
9664,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders
9665,OFF-NOV-10003180,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels
9666,OFF-BI-10003009,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders
9667,OFF-SU-10003277,"Elite Ruler, Serrated",Office Supplies,Supplies
9668,OFF-LA-10001299,"Avery File Folder Labels, Adjustable",Office Supplies,Labels
9669,OFF-EN-10000476,"Kraft Clasp Envelope, Recycled",Office Supplies,Envelopes
9670,OFF-FA-10004687,"Advantus Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
9671,OFF-LA-10000114,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels
9672,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art
9673,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings
9674,OFF-STO-10000041,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners
9675,OFF-EAT-10001137,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper
9676,OFF-STO-10004940,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners
9677,OFF-FA-10004563,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners
9678,FUR-FU-10002546,"Deflect-O Light Bulb, Durable",Furniture,Furnishings
9679,OFF-ST-10003221,Staples,Office Supplies,Storage
9680,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders
9681,OFF-FA-10000074,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners
9682,OFF-BI-10004121,"Avery Index Tab, Durable",Office Supplies,Binders
